Start_Time,End_Time,Text,Confidence
33.0,34.6,created to talk to people in it,0.857661247253418
49.2,50.0,are you okay,0.9800496697425842
50.6,51.2, yes,0.9833536148071289
54.4,55.8, I'm doing good and yourself,0.9730179309844971
61.0,62.0, Inglewood,0.7781106233596802
66.8,70.3, the scenery like the places to eat,0.8914234638214111
73.0,76.0, I just I just love your way,0.933813214302063
80.2,85.4, the traffic the public transit that's about it,0.9492161870002747
88.3,89.0, yes,0.9813436269760132
92.2,95.4, getting to getting to new places and you seeing new sights,0.8823991417884827
99.0,101.9, I study nursing and office administration,0.964016318321228
106.4,118.0, well I have a care for people in the nursing field and office administration I've always what I've always been into computers and wanted to learn more about the software things and how to fix them in things like that,0.9420777559280396
121.2,127.2, not currently but I'm I want to work there in the I want to work in that in the future,0.8970078825950623
128.3,129.0, what are you doing now,0.8932401537895203
129.8,136.8, I was working at a retail store but now I'm just I'm job searching again,0.9293559193611145
138.8,147.8, my dream job is actually at Metro in public transit to help improve the public transportation system in outright,0.9485148191452026
150.2,150.9, do you consider yourself,0.9826613664627075
153.5,154.0, yeah,0.9050933122634888
158.0,163.8, I watch TV mostly listen to music like Smooth Jazz like relaxing music,0.9431402087211609
167.9,172.6, I breathe I listen to music I try to do whatever I can to calm down,0.9733017086982727
176.9,191.5, the things are really make me mad is like when I'm disrespected sort of person say when things when like when bad things happen elsewhere really irritates me that's all,0.9201147556304932
195.1,205.3, I'm good as far as I think I am but there's times where I feel like I can't but I tried as hard as I can to control it,0.9188792109489441
206.2,206.9, when was the,0.9836876392364502
209.8,216.4, are you with my fiance about a couple weeks ago about some Financial issues but that was it,0.9397379159927368
220.7,223.4, have you ever served in the military no I have not,0.9654460549354553
226.4,227.5, no I have not,0.9783719778060913
230.0,231.1, no I have not,0.9702823758125305
234.7,245.8, fairly easy most of the time but if they're like noise around me that it gets a little harder like a neighbor partying or or loud noise in the house and it's hard but usually it's easy,0.9314516186714172
246.7,247.4, what are you,0.9108622074127197
249.6,257.6, I'm just like really tired in the morning like I don't have a attitude or anything but I'm just like tired in the morning like I need more sleep when I wake up,0.9710174798965454
260.6,268.9, I've been feeling okay just I'm down sometimes I sleep a little that I'm asleep more than I'm used to but I've been okay,0.9168011546134949
273.8,274.4, no,0.9306809902191162
278.8,284.5, how do you spell me a fun loving care free a caring individual caring person,0.7344383001327515
289.0,294.9, no not really I mean I've had some bad experiences but for the most part I don't regret anything,0.9702451825141907
299.7,306.8, just do what to do what I have to do strive really hard to take care of my business and that's about it,0.939114511013031
312.1,315.1, so really happy on Christmas when I got engaged,0.9018644094467163
320.5,321.5, something you did read,0.86614990234375
322.1,322.5, really,0.8450577259063721
323.9,334.2, I enjoy going to Nevada to celebrate my birthday I enjoyed spending time with my family and my friend,0.955426037311554
338.1,343.2, fairly close some there were some things I brought us apart but we're trying to get close again,0.8817823529243469
347.4,359.2, my grandmother she's really she's really let me see the lies she's really let me see the good in myself she's really let me see that I'm a positive individual and then I can accomplish anything I put my mind to,0.9440523982048035
364.1,380.9, I'm proud of my accomplishments I'm proud that no matter what people said about me or thought about me that I was able to accomplish things in my life without without doing the thing is doing the negative things that people thought I was that that they thought I was going to do,0.9436359405517578
386.6,400.5, best qualities that I'm very efficient I I'm a good I'm a good listener a good thing for a good speaker I can overcome a lot of situations and I'm just I feel like I'm a good person,0.954413115978241
407.1,408.8, bar,0.6399597525596619
