Start_Time,End_Time,Text,Confidence
89.1,89.7,yes,0.9938145279884338
95.1,95.7,okay,0.9738751649856567
100.3,101.8, I'm Santiago Chile,0.8988767862319946
107.4,111.0, permanently in 1977,0.9470644593238831
119.6,121.5, about every three to four years,0.811104953289032
125.4,126.4, it's similar,0.9427490234375
130.2,131.9, my parents moved here,0.9801343679428101
136.5,137.2, very easy,0.8918085694313049
145.4,148.4, the variety the culture,0.9667420387268066
154.0,158.1, the things there so many things to do,0.9124755859375
159.4,160.3, so many options,0.9835625886917114
163.8,164.6, traffic,0.9258707165718079
166.5,173.2, the pressure to live up to a high standard,0.9794018864631653
175.6,176.6, expensive,0.9938145279884338
181.4,184.0, I'm sociology and psychology,0.9629786610603333
191.8,192.1, I,0.8316155672073364
194.2,212.1, I got a job in the social service field and I didn't have an education and I felt that with an education I would be much better equipped to provide services for the population I was working with,0.9769430160522461
214.6,215.2, yes,0.9770958423614502
218.1,218.6, no,0.9327778816223145
224.0,238.5, to own my own nonprofit organization that provides services for women that are considered marginalized populations,0.9462606906890869
250.5,256.1, I like to travel but no I don't travel a lot,0.9511891007423401
260.2,267.5, oh the different cultures the different Architects the,0.9602839946746826
270.0,272.2, the knowledge that you acquire,0.9846155643463135
273.6,276.0, variety of foods,0.9847681522369385
280.1,282.7, okay,0.9752684831619263
284.7,298.5, I can tell you that one of my favorite places is Sedona Arizona because it's so beautiful and so clean and open,0.9839072227478027
309.4,318.6, neither I can be I can be really shy but I force myself to be more outgoing,0.9653975367546082
320.3,325.2, though I think people perceive me is very outgoing,0.9260668754577637
343.1,346.9, I go on Facebook,0.9633646011352539
348.2,354.3, or I check my emails or I watch movies,0.977008044719696
364.9,365.7, comsi comsa,0.6860529780387878
367.3,381.9, sometimes I'm really good for the most part but there are times when I'm feeling very stressed and I have temper outbursts of anger outbursts,0.9627797603607178
391.5,392.8, I don't know about,0.9385724067687988
397.6,398.4, maybe,0.9683005809783936
402.5,403.7, 30 days,0.9590177536010742
404.7,405.3, ago,0.7589725852012634
406.6,412.2, and it was about my inadequate parenting skills,0.984786868095398
420.8,423.5, ashamed,0.9579210877418518
424.5,426.8, angry confused,0.9857727885246277
432.6,441.6, but I also felt like I needed to have my perspective understood,0.984827995300293
447.9,448.7, I have four kids,0.8880172967910767
450.5,451.8, three boys and one girl,0.9197853207588196
460.8,471.1, my oldest son is a living in Mar Vista and he's doing some menial job,0.9183745980262756
472.4,494.1, he's creative and artistic and has a really good heart my third son is my second son cuz he's my third child lives in Alabama he has a daughter and he also has a menial job,0.9541054964065552
496.4,503.3, I bet he moved there to be with his daughter he's not together with his daughter's mother,0.9442024230957031
504.4,505.3, and,0.8875249624252319
506.8,510.8, he's funny and really smart and,0.973706066608429
516.3,517.1, wickedly clever,0.976165235042572
518.6,526.5, and my third son my youngest is living in Los Angeles is living on his own,0.9726147651672363
530.0,546.2, working in a menial job is kind of finding himself he's extremely kind and sensitive and caring and loving but he tends to be a pretty hard on himself,0.9514185190200806
548.5,552.1, and has a lot of opinions about a lot of things,0.9806374907493591
558.1,561.7, I love being a parent but being a parent isn't easy,0.9808353781700134
567.8,570.5, the unconditional love you feel for your children,0.9728295803070068
576.9,583.8, tolerating their shortcomings and their suffering,0.9383502006530762
585.1,587.3, and feeling like,0.8929059505462646
588.7,591.5, regret for not having done a better job,0.9751315712928772
601.0,610.1, I think I tell my children that I love them and that I'm proud of them and that,0.975766658782959
612.0,624.6, I have a much more open communication and a more accepting of the choices that they make even though I might not agree with him,0.9705448746681213
636.6,642.1, close to my sister's I'm pretty distant for my mother,0.9038991928100586
643.1,648.2, I was closed when I was younger than my father but he passed away when I was 25,0.9396733641624451
655.1,656.6, my college professors,0.9881162643432617
