Start_Time,End_Time,Text,Confidence
4.8,5.3,okay,0.9499683976173401
34.2,37.1,hi I'm Ellie thanks for coming in today,0.978534460067749
38.3,40.2, created to talk to people in his face,0.9017489552497864
49.2,50.0, and please,0.8766552805900574
54.5,55.4, are you okay with,0.9874800443649292
56.0,56.6, yes,0.9611153602600098
61.2,61.7, I'm all right,0.761537492275238
66.8,67.6, stop alarm,0.9235550761222839
73.3,75.4, weather,0.9628552198410034
76.3,77.1, the women,0.8477204442024231
78.1,79.1, opportunities,0.9862423539161682
80.6,81.3, Spot It,0.7590117454528809
84.2,88.0, racism police brutality Injustice,0.9479463696479797
98.0,98.9, no,0.9427868127822876
102.3,105.0, not much of a exploring type person,0.9439581632614136
105.9,106.3, okay,0.8727205991744995
109.7,111.3, psychology,0.9457409381866455
118.7,124.2, it was one of the classes I excelled in the most so I decided to change it from business in psychology,0.9663618206977844
124.8,125.5, are you happy,0.9416599273681641
127.1,128.2, yeah yes,0.95902419090271
130.7,131.2, no,0.9458102583885193
134.1,135.3, Tom on record label,0.7816981077194214
137.2,137.6, nice,0.9642401933670044
141.0,148.9, mom is my really hard but you know taking one day at a time just I guess you know stay focused,0.9113935232162476
155.8,156.6, Lil Bit of both,0.8797659873962402
159.7,169.0, I tend to be sorry and situations I'm not comfortable with our new too and I'm outgoing and places are more comfortable with,0.8651423454284668
174.2,180.1, I turn on the fish tank screensaver hey I know it's not Hawaii but it's the best I've got,0.9515080451965332
186.9,189.6, turn the lights down low and listen to soft music,0.9745493531227112
197.1,200.9, I'm getting better over the years I think I'm,0.9869054555892944
202.0,203.9, pretty decent now compared to how I used to be,0.9459168910980225
205.7,207.4, got you in trouble yes ma'am,0.8306676745414734
214.5,222.4, due to the lack of I guess you can say controlling my emotions I have been incarcerated at the prison,0.9337402582168579
227.0,227.4, okay,0.9370464086532593
237.9,244.3, I'm not sure I don't really have a recollection of my hardest decision I ever made in my life,0.864669680595398
251.0,260.2, probably few days ago with the girl I was talking to and I was arguing about her lack of communication and attentiveness,0.9566177725791931
261.4,261.8, yeah,0.8181614875793457
265.0,266.1, I frustrated,0.7049365043640137
266.9,267.7, because,0.97179114818573
269.9,273.3, you know how you be put in a certain amount of effort and you expect,0.9558725357055664
274.2,284.3, you know the same effort by the other person when you're in a relationship in the same time when you when you have expectations sometimes you can set yourself up for failure or so,0.9041975140571594
