Start_Time,End_Time,Text,Confidence
26.5,29.6,hi I'm Ali thanks for coming in today,0.9347838163375854
48.6,49.2,yes,0.8483322858810425
55.4,56.3, great and yourself,0.8615952730178833
58.7,59.3, I'm great,0.8971675038337708
62.6,63.8, Houston Texas,0.975930392742157
68.7,69.7, moms are young,0.7233259677886963
73.5,74.3, every few years,0.9876290559768677
80.3,81.1, a little bit slower,0.9239888191223145
84.5,85.7, my parents bought me as a child,0.9720340371131897
90.2,91.0, the weather,0.9876291155815125
99.0,101.9, there's disconnect at times,0.7845306396484375
103.5,104.3, can you tell me about,0.9569990634918213
105.1,110.5, don't people just kind of you know some people are warm and friendly and other people aren't kind of interesting,0.9196168780326843
120.3,120.9, yes,0.99034184217453
124.8,127.3, different people cultures experiences,0.9636799097061157
131.6,133.4, pick a place,0.8752216100692749
136.4,138.4, Grease the West Indies,0.878818154335022
143.4,160.4, West Indies very laid-back very relaxed kind of easy flowing great weather Great Water very nice Greece lots of culture lots of the past very interesting,0.954683244228363
168.9,169.9, Bertha children,0.7941861152648926
175.8,177.8, a six-year-old,0.676915168762207
179.0,180.5, and we have set of twins,0.9855118989944458
181.7,182.8, boys all boys,0.6881635785102844
188.0,189.8, always challenging sometimes,0.9540795683860779
193.7,197.8, I think you know all the kids are different they have different needs,0.9723692536354065
199.0,199.4, yeah,0.6713602542877197
202.3,205.0, loving lots of unconditional love,0.9871428608894348
212.7,213.4, I think I,0.8706777095794678
214.5,222.5, travel on the same lines I give my children lots of choices and I have lost let them have input on what happens,0.9288959503173828
228.1,229.0, psychology,0.9518675208091736
235.2,240.5, I'm looking to go down another path I was going to work with the youth in the system for children,0.8893040418624878
251.3,255.0, dream job,0.9483672976493835
257.2,259.7, I don't know if my dream job is an actual job,0.9676646590232849
261.5,265.3, they're lots of this. Lots of things that I like to do,0.832023561000824
267.0,282.3, from Atlantis Point View I'd like to do that would be my dream job mostly starving children that are on undeserved areas giving giving some outlets and a different things that can improve their life,0.9261410236358643
285.2,286.0, difficult,0.9876290559768677
286.9,299.2, difficult monies are always there. It's not always easy to go in the underserved areas with new ideas and it's difficult and I don't have the flexibility just to spend all my time doing that so,0.9079568982124329
306.5,307.3, outgoing,0.9629546403884888
310.6,313.3, just not shy that one of those kind of personalities,0.8499618768692017
314.2,314.9, very outspoken,0.9293308854103088
326.3,330.6, hang out in the backyard why are they hammock Reed,0.8624934554100037
337.3,337.9, pretty good,0.9876291155815125
345.7,351.2, my sister on Saturday,0.9812077283859253
353.7,354.7, Loz about,0.6474674344062805
357.7,361.2, I don't know Silly about parking cars in certain place,0.9346787929534912
365.1,366.1, frustrated,0.9821444749832153
382.5,386.8, imma probably could have handled that situation little bit differently,0.9063159823417664
389.6,394.1, could have been a little bit more giving could have been a little bit more giving I guess,0.9252146482467651
395.2,396.3, not so stubborn,0.9513006210327148
410.3,412.2, hardest decision,0.9682109355926514
423.8,424.4, hardest decision,0.9866027235984802
426.1,433.4, I think the hardest decision I've had to make a recent woodchuck be turned off life support system to an uncle,0.9445658922195435
438.9,442.9, what made you decide to do that there was nothing else I could be done for him,0.9680215120315552
448.6,449.7, tell me about Nevada,0.8416500091552734
459.5,465.5, an accident that I had a car accident I have every little memory but still a car accident,0.9454814791679382
469.7,480.7, I was hit broadside by another vehicle going about 40 miles per hour flipped over my truck had to be cut out with the jaws of life very difficult time,0.9537996053695679
491.9,492.6, skip,0.8302750587463379
493.6,494.2, we're happy,0.9814305305480957
495.9,496.8, very close,0.9286262392997742
499.3,499.6, yeah,0.8484901189804077
505.0,506.6, my mother my parents,0.9853348731994629
509.0,510.0, older sibling,0.9565085768699646
511.1,518.2, my parents older sibling just always there standing in the Gap with a bailable for conversation will talk things through,0.8667349815368652
521.3,523.0, how easy is it for you to get a good night,0.939899742603302
525.0,525.6, pretty easy,0.9438814520835876
532.3,533.1, irritable,0.9670932292938232
537.3,539.8, pretty good pretty great,0.8123726844787598
545.1,552.0, not really I think I'm getting up there in age so you know but the woman perimenopausal stuff that's part of the sleep deprivation thing I think,0.9626573920249939
567.5,568.2, this morning,0.9876291155815125
574.5,575.3, feel happy now,0.8613920211791992
584.0,585.3, loving compassionate,0.9813327193260193
587.5,589.6, strong-willed determined,0.9863975644111633
599.5,601.0, Lil bit more patient sometime,0.7350042462348938
607.0,608.4, I wouldn't say trouble now,0.9787387251853943
627.6,632.0, really badly about myself a fight with my best friend,0.9579820036888123
637.2,638.1, about 8 months ago,0.8356012105941772
643.3,644.0, Satin,0.9298160076141357
646.7,648.7, because I love her and I don't like to fight with her,0.9852893352508545
652.0,652.7, you done it,0.6944083571434021
654.7,655.4, probably so,0.9611119627952576
658.3,662.2, I've been a little bit more understanding could not have spoken my mind,0.9414105415344238
669.6,670.6, about that situation,0.9713042974472046
674.4,675.9, yeah I have regret,0.9610334634780884
685.6,688.1, I'm about that situation just in general,0.8912186026573181
693.6,695.2, to be always open very open-minded,0.9125046133995056
704.7,708.2, I went to Disneyland with the children for the weekend,0.8993204236030579
711.2,711.7, good thing,0.9777746200561523
722.9,723.6, music,0.9633404016494751
724.6,725.3, kids,0.982138454914093
727.1,728.2, family friends,0.983847439289093
737.8,738.4, kids,0.9268434047698975
747.4,748.8, welcome bye bye,0.7980568408966064
759.8,761.6, she's annoying,0.9397907257080078
767.8,769.9, which is annoying for me yeah,0.7634181976318359
773.5,774.4, I guess I don't,0.9313210248947144
776.0,793.8, all that animation I guess maybe this I don't know I don't know I don't like I don't like I don't like the automated phone thinks either yet you call places and then you get the one you don't talk to anyone no personal I think I'm annoyed with the whole lack of personal one-on-one contact with people,0.9336079955101013
26.5,801.4, I don't think you're asking like she's annoying me,0.8443933725357056
