Start_Time,End_Time,Text,Confidence
1.8,2.6,where I am,0.9648338556289673
15.1,16.6, try to see look like someone I know,0.8239057064056396
29.8,33.7, no problem okay,0.9470382928848267
37.2,39.3, okay alrighty,0.9725513458251953
46.0,46.3, hi,0.9168341159820557
66.3,67.0, are you okay,0.9876290559768677
67.8,69.2, yes I'm okay,0.98282790184021
74.2,76.6, I'm good I'm a little tired but I'm good,0.9802669286727905
81.0,83.0, Michigan I'm from Michigan,0.7960953712463379
89.5,90.4, a long time ago,0.9677618741989136
91.9,92.7, then I laugh,0.8562780618667603
97.6,98.8, once twice a year,0.967004656791687
101.2,102.0, compared to a,0.7349076271057129
103.6,105.7, cold very cold,0.9793301820755005
109.8,113.7, because I wanted to pursue my acting career,0.9835602641105652
118.5,119.2, how did you do,0.8453723788261414
123.3,133.7, well it wasn't a hard decision it was just it was the weather it was the opportunity it was the options more options,0.9857038855552673
137.3,141.3, the driving has been a pain in the butt not so easy,0.9700650572776794
147.9,148.6, blesse,0.9242225885391235
150.6,151.4, besides the weather,0.8951024413108826
153.1,154.5, I like that,0.9804505109786987
155.9,157.3, things are more convenient,0.9679566621780396
158.5,160.5, I like some of the people here,0.9782282114028931
164.0,166.4, that are actually from home but,0.7473767399787903
168.3,171.6, yeah and I just I like I like that it's a little late back,0.9561882019042969
174.4,175.2, that's about it,0.9518468976020813
178.7,182.2, I don't like the traffic I don't like,0.9847058057785034
184.6,190.3, the gang violence in certain areas and I don't like,0.9682695865631104
192.4,193.3, I like,0.6531208157539368
198.8,200.7, maybe that's that's all I don't like,0.9806403517723083
202.1,212.0, I don't know you know I like I don't like that it's so far away from home I wish I wish La was kind of Midwest I wish it wasn't so far from home,0.9493932723999023
218.1,235.7, have a close relationship with my family it's a small immediate family is really small and we're closed my grandmother recently passed saw it some and adjustment right now but I'm close to my family,0.9590104222297668
239.3,239.8, okay,0.927282452583313
241.9,247.3, I'm sure you can tell by my shoes I'm not much of a world Explorer do you travel a lot,0.9764716625213623
248.7,253.9, well I can't see your shoes but I do travel often,0.9835698008537292
254.8,256.2, I do travel yes,0.9806646108627319
259.2,270.5, I'm getting there I like getting beer once I'm at the wherever I'm going I like to actually do the tourist thing get to know places and people,0.9219438433647156
274.3,286.2, okay I will owe I went to I'm France few years ago well many years ago and a little town called Carcassonne and was very,0.9103285074234009
289.0,320.4, it was it was actually really fun but very much like a storybook as far as what I expected to seeing what I actually saw like what I remember that I really enjoyed was that at night when everybody closes up like there no windows in the buildings but they are the shutters that most places in the United States have inside of Windows they have them outside of the window there's no glass so you just shut and it looks like everything is abandoned like the buildings are abandoned so pretty cool I like that,0.9647544026374817
328.5,335.1, I'm borderline sometimes I'm shy sometimes I'm outgoing and depends on who and what the situation is,0.9756284356117249
351.4,356.0, music I turn on music I walk,0.9228233098983765
357.6,359.1, through the neighborhoods now,0.9643852114677429
365.7,371.2, I'm pretty good at controlling my temper I'm not a hothead at all,0.9068852663040161
380.0,386.9, oh it was annexed roommate and it was about my loyalty as a friend,0.940726101398468
389.3,390.3, can you tell me about the,0.8863946795463562
391.4,393.9, yeah pretty much gif,0.859342098236084
395.6,406.3, I thought that because I wanted my rent what she agreed to pay that I was not being a good friend that I should just let her live for free,0.9368276596069336
408.7,409.8, that wasn't going to happen,0.98386549949646
