Start_Time,End_Time,Text,Confidence
0.8,2.3,okie dokie yeah,0.8772248029708862
7.9,8.5, okay,0.933524489402771
27.4,29.6, here we go,0.6790322065353394
40.1,41.2, I'm not a therapist,0.9693894386291504
47.2,47.9, and please,0.778390645980835
54.3,54.8, okay,0.9081195592880249
56.9,57.8, you found,0.8528273105621338
67.1,68.6, Define thank you how you doing,0.8180784583091736
72.6,73.3, where are you from,0.9385272264480591
74.7,76.3, how right here in East LA,0.9328590631484985
78.3,79.9, well anyways,0.9192261695861816
82.9,83.7, the weather,0.9876291155815125
84.6,85.8, I just like the weather,0.9161472916603088
96.4,103.5, pray the heat and humidity but you get used to it doesn't bother me after a while,0.9043989181518555
111.5,116.4, you travel a lot not as much as I like to I like to get on a,0.8927640914916992
118.1,119.0, one of those days,0.9426524639129639
121.1,125.7, band and just cruise up and down the coast California that be nice,0.8621841669082642
129.5,130.4, what do you enjoy it,0.8639771342277527
133.1,138.9, see more of the United States I like to see more of the our parks,0.89991694688797
139.9,147.1, the national parks and that's why I look forward to in a cup more years when I get some retirement money hopefully,0.9247655272483826
155.5,165.7, one of my tricks I cheat at Spades a lot that's my only trick I know but I don't really have that many tricks at all I'm sorry to say,0.9211739301681519
172.3,181.9, oh my first-born you're my first born it sticks in my mind I was 17 and I'll never forget that day,0.8826951384544373
188.2,195.8, I was just hitting ministration of Justice I was originally thinking about being a police officer,0.9217283129692078
197.1,203.6, but it didn't turn out quite what I expected in the island up not going into the law enforcement after all,0.9355682730674744
207.5,208.4, what are you do now,0.8746299147605896
209.5,225.8, besides bumming right now I'm planning to go back to school I am into helping elderly hopefully like a personal care assistant somewhere in that field not a registered nurse but in that kind of field helping elderly,0.9304953217506409
232.5,233.5, what's your dream job,0.9876290559768677
236.8,241.0, dream job working from home on a computer,0.9438973665237427
244.7,245.7, Stanley products,0.7789074778556824
249.7,263.6, to I would say I'm right there a little both not too shy and a lot of outgoing I guess that's why I picked the National Guard signal operator always outdoors and you away from people,0.9263545870780945
267.4,267.8, why,0.9080971479415894
269.6,270.0, who,0.9203888177871704
272.8,281.7, cuz you got more time to think and then marlys you look forward to what you have personal and don't have,0.8856233358383179
283.2,284.2, if that makes any sense,0.9346323013305664
295.9,302.1, well we're close knit family I just got into arguing with my sister and she's on my,0.8536137342453003
303.6,322.1, undo live but other than that we're very close-knit family are we lost my mother for years ago and it's keeps his closer we lost our dad over 10 years ago so you know it just keeps us closer and I don't let nothing bother us we always love each other,0.9369859099388123
326.9,335.1, sometimes what I'm feeling 10 I turn on the fish tank screensaver hey I know it's not Hawaii but it's the best I've got,0.9285000562667847
338.8,349.6, Van Halen on my old music just to relax have some chocolate popcorn not think about anything just listen to music,0.8235576152801514
351.5,352.2, that's me,0.9191120266914368
359.2,371.5, pretty good I try not to get too emotional and get stressed out so I try to relax and I really don't like to too much confrontation I keep that at please,0.9278951287269592
380.0,381.7, oh my brother-in-law.,0.8914918899536133
383.8,396.3, I've got irritated with them cuz I was trying to get in my sister's house and he had the key and I I don't know what I did with mine and we just had a little fat and he won't let me in and that got me for this rated,0.9487349390983582
399.4,400.2, that was that,0.9589385986328125
409.9,415.7, to about my 3 months ago I got an argue with my sister,0.7938084602355957
416.7,417.3, and,0.909213662147522
418.6,423.9, I wish I wasn't drinking at the time I could have just waited a couple more days and got back in,0.9236333966255188
425.1,427.1, settle the score.,0.9581968188285828
436.2,438.0, What's something you feel guilty about,0.9641298055648804
441.0,467.7, my daughter my youngest daughter she's having issues with her substance abuse and sometimes I blame myself for that I never was into any kind of drugs or anything like that but sometimes I didn't cuz I am an alcoholic that sometimes I I feel that maybe it was kind of set of my fault but I really I just felt like maybe I could help more,0.9503823518753052
471.3,474.4, tell me about the hardest decision you've ever had to,0.8489038348197937
476.6,477.5, Nowell,0.6014418005943298
480.1,486.8, my when my father was in the hospital we were having a discussion about,0.9584888815879822
488.1,494.8, him taking them off life support and not know it was that since I'm the oldest brother,0.950474739074707
496.5,508.4, but my step-brother was the youngest I know he was living with him at the time so it was kind of hard with the the brother is more less handling the situation that was kind of rough,0.8849895000457764
512.7,516.2, tell me about Nevada or something that you wish you could erase from,0.9414757490158081
520.8,526.6, it's on the can end up drunk and stupid or I can my car,0.8029529452323914
528.2,531.5, my first marriage I know is cuz of my drinking I wish I'd,0.8811407089233398
533.1,536.2, went along with help myself for a guy help,0.8343797922134399
537.3,544.3, sooner than I did and I blame myself for my work first marriage not ending in a good way,0.9198992848396301
551.2,552.2, have you ever served in the,0.894832968711853
553.2,568.8, now yes I have I was going to join the regular army but they want to send me overseas to Germany and my kids my two boys at the time or too young and that was in 82 and I didn't want to go to Germany so I'll end up staying here,0.9380427002906799
570.1,579.6, they went to send me the statesider clothes I just join the National Guard and I've been in there 27 years just in the National Guard and I enjoyed myself very much,0.9210949540138245
583.3,584.5, hungry when you don't eat,0.6470015048980713
585.3,586.6, has 25,0.6567264199256897
588.8,590.9, and it was like I said it,0.9123988747596741
593.1,593.6, Army,0.9450385570526123
595.8,601.6, how well I was 25 turn to 26 during basic training it was fun,0.8769749999046326
603.0,603.7, different,0.9787289500236511
607.0,608.3, are you happy you did that,0.9713749289512634
609.1,630.6, yes I was very cuz I was getting in a wreck going through my divorce and all that and trying to handle my kid my two boys and I'm glad I went through it basically just made me feel better about myself and I like I said I wanted to Cigna operations radio operator and I enjoyed it to the fullest,0.9567143321037292
635.0,636.0, that's great,0.9531183242797852
639.3,648.9, did you ever see combat no I haven't the only combat was during the riots here in California and that's the first time I ever loaded my weapon,0.9574269652366638
650.0,652.8, thank God I didn't have to go overseas,0.9408286213874817
660.2,660.8, how is the weather,0.8584278225898743
663.8,666.4, pretty much easy I really didn't have no,0.9043172001838684
667.7,684.7, conflict with civilian life at all I work with the National Guard if I didn't have any work on civilian side I was found work with the guard so it made it kind of easy and that's why I enjoy the National Guard so much that was good for me and I hope it was good for them,0.9463799595832825
694.5,695.2, I just,0.8328289985656738
696.9,702.0, part time work here and there help friends so,0.8109386563301086
703.1,717.8, some yard work you know I wasn't too sure what I wanted to do and then I start looking into the PCA this a personal care assistant for a while and then that's when I said maybe I'll get into that field and that's what I'm going to start doing now,0.9406692981719971
721.6,722.1, okay,0.9063535928726196
724.7,726.7, how did serving in the military change you,0.9521472454071045
727.9,736.3, mentally tough that's can't me a lot you know have more self-control and,0.9426246285438538
737.9,740.1, just be more aware,0.8504654765129089
741.7,742.8, a my actions,0.7469444274902344
749.4,766.4, pretty good I was a little depressed about the fight over my sister cuz we really know she's one of my best sisters and that she just he's having issues Herbert cell so I didn't want to get to a gunner in all so I decided to just take care of,0.9043582677841187
771.4,773.1, have you noticed any changes in your body,0.9158755540847778
775.7,779.1, not really more mellowed out,0.8926348090171814
780.8,782.1, I think I'm just,0.9825103878974915
783.9,793.2, trying to focus on myself you know what I want to do where I want to get now you know I don't have no outside interference right now so it's just working on right now,0.9597290754318237
803.4,807.7, lately real good I started working about,0.9344933032989502
808.8,814.6, but 10 days ago and I haven't worked in over a year I had surgery on my gut,0.9441215991973877
815.7,823.5, tender Defender a year since I really went out and did some labor in his different right now,0.8772605061531067
832.5,833.4, antsy,0.8118114471435547
835.3,845.4, always curious why am I not sleeping I'm in the now I'm not drinking or nothing like that so now like I can really get some good sleep and,0.9472228288650513
847.2,853.8, I know it wasn't for my drinking or just having doubts about myself I'm not sure I really didn't,0.9795050621032715
856.1,857.1, didn't know,0.9195310473442078
863.6,866.9, have you ever been diagnosed with PTSD no man,0.9603878259658813
873.7,874.5, have you been diagnosed,0.9818044304847717
876.3,900.0, no I think that's why I drank but I really wasn't that depressed I think boredom I wasn't getting up and going about doing more I'll just like being a bum like I said I had surgery and I had a hernia and it took almost a year for me to get up and about and so now I feel better about myself and I like I'm ready to go go go,0.9549843668937683
906.7,907.4, when was the last,0.9315961599349976
